ID,Chinese,English,MathA,MathB,Society,Nature
10155859,4,13,14,null,2,null
10156378,15,2,3,null,14,null
10156455,1,13,14,null,11,null
10156599,15,8,8,null,9,null
10157195,3,13,14,null,15,null
10158070,15,7,12,null,14,null
10158325,8,3,14,null,3,null
10158526,2,4,2,null,1,null
10158643,5,12,13,null,2,null
10158669,5,2,8,null,7,null
10159044,2,5,3,null,9,null
10159184,10,13,5,null,12,null
10159239,1,12,8,null,4,null
10159367,13,14,4,null,2,null
10160025,2,1,13,null,9,null
10160036,11,4,6,null,1,null
10160212,3,1,3,null,5,null
10160249,1,15,8,null,13,null
10160520,7,13,15,null,12,null
10160668,14,14,14,null,7,null
10160683,8,14,13,null,1,null
10161367,3,6,12,null,2,null
10161420,12,4,5,null,4,null
10161765,14,15,15,null,7,null
10162105,15,6,14,null,2,null
10162178,11,12,14,null,9,null
10162225,15,13,2,null,14,null
10162416,12,12,13,null,12,null
10162644,7,13,4,null,8,null
10163178,3,14,12,null,15,null
10163355,7,9,15,null,9,null
10163364,11,12,1,null,5,null
10163410,1,9,3,null,15,null
10163500,12,14,2,null,4,null
10164359,5,9,13,null,8,null
10164374,11,6,1,null,15,null
10164460,2,4,11,null,7,null
10164521,15,4,7,null,13,null
10164580,12,2,12,null,2,null
10164911,3,12,15,null,14,null
10165092,12,1,9,null,13,null
10165211,11,4,13,null,11,null
10165240,13,10,12,null,12,null
10165288,12,13,14,null,4,null
10165310,15,5,3,null,14,null
10165341,6,1,15,null,8,null
10165598,15,6,5,null,14,null
10165696,2,2,5,null,13,null
10165997,8,15,11,null,11,null
10166010,2,14,13,null,3,null
10166196,4,15,3,null,15,null
10166342,15,14,6,null,9,null
10166471,3,10,10,null,5,null
10166686,3,7,2,null,14,null
10166703,2,5,13,null,11,null
10166822,4,8,12,null,8,null
10167074,6,13,15,null,15,null
10167096,15,4,13,null,14,null
10167134,7,11,2,null,9,null
10167238,11,11,15,null,4,null
10167427,12,15,6,null,15,null
10167774,1,4,14,null,13,null
10167887,8,12,12,null,14,null
10167972,5,2,2,null,5,null
10168075,2,10,5,null,4,null
10168159,14,6,12,null,12,null
10168302,15,4,2,null,8,null
10168558,3,3,1,null,3,null
10168638,14,13,3,null,5,null
10168687,13,7,2,null,15,null
10168714,8,15,3,null,13,null
10168913,15,7,13,null,15,null
10168996,2,13,10,null,14,null
10168998,12,14,12,null,14,null
10169075,2,12,4,null,3,null
10169467,15,4,5,null,12,null
10169642,7,4,10,null,13,null
10169913,11,2,3,null,13,null
10170001,15,12,11,null,13,null
10170124,12,15,2,null,15,null
10170141,1,1,14,null,10,null
10170369,5,14,4,null,4,null
10170529,4,2,6,null,3,null
10170656,13,1,14,null,2,null
10170661,4,11,15,null,14,null
10170830,14,12,12,null,5,null
10170878,15,12,10,null,13,null
10170890,3,3,15,null,4,null
10171861,4,2,15,null,14,null
10171902,3,4,6,null,15,null
10171997,15,14,13,null,12,null
10172310,2,1,13,null,15,null
10172324,4,2,12,null,14,null
10172634,11,10,13,null,12,null
10172687,14,9,5,null,2,null
10172703,11,9,3,null,2,null
10172713,15,6,5,null,9,null
10172757,7,1,11,null,14,null
10172795,3,3,3,null,1,null
10172841,13,15,13,null,1,null
10172855,2,9,13,null,13,null
10172860,8,4,13,null,13,null
10172963,3,12,15,null,12,null
10173232,13,9,8,null,2,null
10173504,14,2,2,null,13,null
10173965,14,14,14,null,15,null
10174055,3,3,6,null,7,null
10174144,9,14,12,null,1,null
10174259,11,10,6,null,7,null
10174406,5,14,13,null,15,null
10174449,13,15,12,null,14,null
10174451,7,9,4,null,14,null
10174585,12,2,2,null,9,null
10174637,2,2,12,null,1,null
10174857,2,2,3,null,15,null
10174909,2,15,13,null,15,null
10175107,9,8,1,null,15,null
10175180,5,4,14,null,2,null
10175299,4,3,9,null,9,null
10175404,15,9,4,null,12,null
10175912,5,6,15,null,5,null
10176124,14,14,14,null,4,null
10176233,9,15,13,null,14,null
10176379,2,4,15,null,13,null
10176428,1,10,15,null,13,null
10176980,2,5,4,null,4,null
10177382,12,15,14,null,15,null
10177733,13,15,15,null,15,null
10177870,2,3,11,null,4,null
10178463,12,15,2,null,4,null
10178558,15,10,10,null,5,null
10178717,12,15,1,null,7,null
10178718,12,15,1,null,4,null
10178789,2,14,3,null,6,null
10178994,13,12,10,null,12,null
10179053,15,15,4,null,14,null
10179085,10,1,6,null,1,null
10179141,10,1,12,null,11,null
10179386,14,2,13,null,13,null
10179545,3,15,2,null,2,null
10179598,2,14,5,null,3,null
10179686,12,4,15,null,15,null
10179824,14,4,15,null,10,null
10179902,8,14,14,null,8,null
10180184,5,5,7,null,9,null
10180242,2,4,8,null,11,null
10180644,2,5,12,null,5,null
10180660,2,12,12,null,5,null
10180807,12,13,12,null,6,null
10181016,13,2,3,null,4,null
10181049,1,12,9,null,10,null
10181067,15,13,1,null,14,null
10181126,9,12,14,null,2,null
10181418,12,15,15,null,2,null
10181522,8,14,7,null,3,null
10181623,2,5,12,null,10,null
10181924,3,15,6,null,15,null
10182013,13,6,1,null,15,null
10182252,14,2,3,null,4,null
10182335,10,11,2,null,4,null
10182417,14,12,1,null,12,null
10182565,13,12,14,null,5,null
10182616,10,2,1,null,2,null
10183966,9,11,8,null,13,null
10183986,8,5,8,null,7,null
10184007,15,8,8,null,1,null
10184185,6,4,14,null,8,null
10184396,14,4,13,null,12,null
10184742,4,15,7,null,13,null
10184831,9,13,13,null,14,null
10184845,12,10,14,null,5,null
10184952,12,15,4,null,1,null
10185550,1,15,15,null,1,null
10185836,2,2,2,null,2,null
10185885,12,2,2,null,11,null
10186049,4,12,12,null,4,null
10186155,3,2,15,null,2,null
10186351,4,2,12,null,11,null
10187038,11,10,2,null,6,null
10187120,13,4,14,null,15,null
10187147,1,13,1,null,14,null
10187472,8,10,4,null,12,null
10187523,7,1,6,null,13,null
10187568,12,1,14,null,15,null
10187740,4,13,13,null,4,null
10187755,12,13,14,null,11,null
10188080,10,13,1,null,15,null
10188280,14,15,13,null,8,null
10188297,15,15,9,null,10,null
10188520,4,13,5,null,3,null
10188660,2,4,13,null,14,null
10188688,10,3,8,null,5,null
10188724,2,3,4,null,15,null
10189050,14,6,13,null,11,null
10189059,13,1,4,null,11,null
10189122,13,14,13,null,12,null
10189135,12,10,9,null,12,null
10189503,6,13,4,null,5,null
10189539,3,11,3,null,4,null
10189960,12,12,15,null,2,null
10190245,8,1,13,null,11,null
10190437,4,12,10,null,4,null
10190511,1,15,13,null,13,null
10190788,4,9,9,null,5,null
10191570,15,11,10,null,8,null
10191675,12,9,5,null,11,null
10191763,14,9,4,null,2,null
10191768,14,12,11,null,12,null
10191880,12,9,13,null,12,null
10191928,7,14,4,null,5,null
10192004,4,9,13,null,13,null
10192057,1,1,3,null,6,null
10192119,9,3,3,null,2,null
10192268,8,12,2,null,2,null
10192273,7,10,4,null,1,null
10192477,5,13,13,null,14,null
10192666,11,4,4,null,5,null
10192704,2,5,3,null,12,null
10192980,15,8,12,null,1,null
10193086,14,15,13,null,2,null
10193278,6,7,5,null,14,null
10193306,13,3,15,null,1,null
10193338,2,13,5,null,10,null
10193366,10,10,9,null,14,null
10193621,14,4,15,null,1,null
10193659,12,15,14,null,15,null
10193718,14,4,2,null,3,null
10193867,4,13,14,null,8,null
10193995,11,15,5,null,13,null
10194245,9,9,14,null,2,null
10194269,8,14,12,null,4,null
10194327,4,10,13,null,5,null
10194350,11,9,12,null,9,null
10194371,14,14,1,null,13,null
10194987,2,9,10,null,10,null
10195288,4,6,3,null,12,null
10195290,1,10,11,null,11,null
10195306,13,11,10,null,14,null
10195423,11,9,15,null,12,null
10195454,15,13,9,null,3,null
10195787,15,14,15,null,10,null
10195796,9,9,1,null,11,null
10195834,10,15,11,null,8,null
10195988,7,14,11,null,13,null
10196024,13,4,10,null,5,null
10196677,12,11,9,null,12,null
10196772,4,15,13,null,5,null
10196851,13,12,1,null,12,null
10196912,4,14,1,null,10,null
10197046,1,9,9,null,5,null
10197257,6,2,9,null,9,null
10197348,3,4,9,null,9,null
10197469,11,1,5,null,15,null
10197862,14,15,11,null,1,null
10198082,14,12,2,null,8,null
10198236,13,2,12,null,1,null
10198250,11,4,12,null,14,null
10198437,5,5,12,null,14,null
10198639,9,15,2,null,13,null
10198693,10,11,11,null,2,null
10198732,13,2,15,null,13,null
10198948,8,11,13,null,1,null
10199186,15,3,15,null,1,null
10199392,2,13,12,null,4,null
10199512,15,13,13,null,2,null
10199807,12,15,12,null,6,null
10200081,15,4,14,null,15,null
10200095,3,1,15,null,11,null
10200185,1,14,2,null,15,null
10200224,4,12,12,null,4,null
10200409,4,13,12,null,14,null
10200532,2,2,15,null,2,null
10200670,12,14,5,null,6,null
10200784,1,4,4,null,12,null
10200868,14,1,2,null,10,null
10200944,11,11,1,null,11,null
10201016,10,7,9,null,13,null
10201325,11,2,9,null,13,null
10201618,13,2,12,null,14,null
10201790,14,13,4,null,12,null
10201904,13,2,2,null,7,null
10201986,6,9,15,null,4,null
10202186,14,10,15,null,6,null
10202313,2,3,14,null,13,null
10202477,2,7,11,null,12,null
10202547,14,14,13,null,2,null
10202759,14,1,1,null,7,null
10202785,10,13,9,null,5,null
10202929,15,4,14,null,8,null
10203080,12,12,5,null,12,null
10203253,10,2,12,null,15,null
10203336,9,8,7,null,14,null
10203545,14,13,6,null,15,null
10203644,9,15,12,null,4,null
10203734,13,9,2,null,1,null
10203791,14,1,1,null,15,null
10203842,12,2,15,null,10,null
10203960,9,14,12,null,1,null
10204008,1,13,2,null,12,null
10204050,13,13,12,null,13,null
10204110,8,5,14,null,3,null
10204145,9,2,9,null,11,null
10204221,10,11,1,null,4,null
10204255,4,8,9,null,5,null
10204324,5,2,14,null,14,null
10204410,14,15,14,null,4,null
10204531,14,14,4,null,10,null
10204605,8,7,13,null,3,null
10204845,15,6,14,null,5,null
10205112,12,2,6,null,7,null
10205153,15,3,5,null,4,null
10205178,1,10,15,null,14,null
10205748,2,12,15,null,7,null
10206275,2,4,15,null,4,null
10206552,13,8,9,null,2,null
10206932,9,5,3,null,2,null
10206935,1,9,4,null,2,null
10207456,1,11,14,null,6,null
10207781,8,10,4,null,5,null
10208105,13,14,12,null,2,null
10208183,9,2,15,null,2,null
10208486,11,2,10,null,14,null
10208511,15,13,12,null,2,null
10208996,1,13,11,null,14,null
10209601,2,10,4,null,12,null
10209808,9,2,10,null,12,null
10209846,9,13,1,null,14,null
10209951,5,6,10,null,13,null
10210000,3,9,1,null,15,null
10210018,8,15,5,null,14,null
10210178,12,12,14,null,10,null
10210227,7,15,4,null,14,null
10210262,1,12,13,null,13,null
10210647,12,15,14,null,5,null
10211123,1,14,14,null,11,null
10211267,10,14,8,null,8,null
10211535,1,13,13,null,13,null
10211626,13,13,13,null,12,null
10211712,8,4,3,null,12,null
10211985,9,15,10,null,12,null
10212017,9,15,2,null,14,null
10212741,7,13,14,null,11,null
10212842,6,2,1,null,6,null
10212956,6,2,8,null,11,null
10212998,10,2,11,null,14,null
10213171,5,4,15,null,8,null
10213250,7,14,9,null,12,null
10213263,2,10,5,null,14,null
10213295,1,3,3,null,11,null
10213336,4,15,11,null,2,null
10213485,14,1,12,null,13,null
10213751,2,2,14,null,5,null
10213974,13,15,9,null,11,null
10214474,4,1,10,null,4,null
10214490,15,4,11,null,7,null
10214750,9,15,15,null,4,null
10215018,7,11,15,null,11,null
10215047,11,2,7,null,14,null
10215267,11,2,9,null,8,null
10215291,13,2,4,null,14,null
10215510,3,9,2,null,15,null
10215592,13,12,13,null,5,null
10215813,4,3,9,null,14,null
10216179,15,11,9,null,2,null
10216688,15,13,4,null,9,null
10216760,2,9,12,null,11,null
10217082,1,2,12,null,14,null
10217098,14,13,1,null,7,null
10217219,12,4,15,null,3,null
10217367,3,12,15,null,2,null
10217652,5,5,15,null,5,null
10217711,14,2,15,null,1,null
10217964,13,13,10,null,1,null
10218034,1,15,2,null,2,null
10218115,13,13,4,null,13,null
10218193,7,10,5,null,15,null
10218722,1,15,15,null,11,null
10218773,2,12,13,null,8,null
10218792,12,4,10,null,14,null
10219005,2,14,4,null,4,null
10219369,15,5,3,null,13,null
10220071,6,10,15,null,13,null
10220115,13,9,1,null,13,null
10220168,10,15,12,null,9,null
10220478,14,12,15,null,12,null
10220556,15,10,2,null,11,null
10220610,13,4,2,null,10,null
10220705,12,4,3,null,10,null
10221001,4,15,14,null,11,null
10221054,11,11,12,null,15,null
10221244,4,11,2,null,2,null
10221530,12,13,5,null,1,null
10221609,15,13,12,null,1,null
10221709,2,11,4,null,5,null
10221959,9,15,4,null,2,null
10222040,8,3,15,null,9,null
10222130,13,8,1,null,14,null
10222276,12,13,9,null,9,null
10222423,12,8,10,null,4,null
10222459,10,7,14,null,14,null
10222594,13,1,15,null,14,null
10222630,14,12,11,null,13,null
10222825,2,4,11,null,1,null
10222935,12,15,1,null,4,null
10223220,12,4,11,null,15,null
10223695,8,7,10,null,4,null
10223850,10,4,10,null,11,null
10223988,10,8,4,null,13,null
10224021,2,4,12,null,2,null
10224091,13,14,14,null,11,null
10224178,15,14,13,null,15,null
10224185,9,2,13,null,2,null
10224415,12,3,2,null,12,null
10224759,14,1,7,null,3,null
10225022,12,11,8,null,13,null
10225690,8,1,13,null,15,null
10225840,12,4,3,null,7,null
10225843,14,2,1,null,8,null
10225874,4,12,1,null,13,null
10225889,10,2,15,null,5,null
10226047,14,13,10,null,10,null
10226272,13,12,4,null,13,null
10226823,3,15,8,null,5,null
10226901,14,2,1,null,2,null
10227441,4,12,4,null,11,null
10227488,14,13,15,null,2,null
10227543,15,12,2,null,14,null
10227830,4,11,1,null,8,null
10228305,8,14,2,null,4,null
10229035,8,14,13,null,12,null
10229051,5,2,13,null,13,null
10229076,13,15,13,null,11,null
10229615,14,6,2,null,10,null
10229993,8,14,5,null,13,null
10230003,15,13,13,null,9,null
10230012,5,13,9,null,14,null
10230312,9,5,14,null,15,null
10230638,15,1,15,null,12,null
10230748,9,13,2,null,4,null
10231393,2,4,5,null,15,null
10231491,4,11,11,null,10,null
10231500,2,4,13,null,2,null
10231998,11,15,10,null,11,null
10231999,13,10,7,null,2,null
10232441,12,14,13,null,13,null
10232592,14,15,13,null,4,null
10232601,3,4,14,null,15,null
10232680,9,4,15,null,14,null
10232982,13,8,1,null,4,null
10232998,15,6,13,null,11,null
10233036,12,12,15,null,8,null
10233103,14,15,11,null,12,null
10233155,15,3,10,null,15,null
10233159,4,15,12,null,8,null
10233479,13,15,12,null,9,null
10233531,1,1,13,null,11,null
10233589,12,2,9,null,8,null
10233655,13,2,15,null,5,null
10233700,8,7,14,null,9,null
10233909,4,1,1,null,12,null
10233945,12,15,14,null,1,null
10234035,14,4,12,null,14,null
10234254,14,11,4,null,12,null
10234332,15,13,4,null,13,null
10234407,14,11,12,null,2,null
10234459,4,2,15,null,11,null
10234467,14,15,14,null,10,null
10234513,14,2,3,null,4,null
10234539,2,3,11,null,14,null
10235019,4,12,15,null,4,null
10235173,8,9,4,null,4,null
10235434,15,2,3,null,4,null
10235464,12,9,3,null,1,null
10235513,15,6,15,null,9,null
10235670,8,13,15,null,15,null
10235716,15,11,5,null,13,null
10235742,15,14,8,null,15,null
10235788,12,3,1,null,13,null
10235953,5,5,15,null,9,null
10236082,10,10,4,null,10,null
10236115,14,14,1,null,14,null
10236236,8,10,5,null,11,null
10236354,4,10,11,null,1,null
10236670,3,2,12,null,1,null
10236671,13,2,6,null,3,null
10236875,4,2,3,null,1,null
10237109,13,11,12,null,15,null
10237324,14,1,5,null,15,null
10237337,12,10,14,null,10,null
10237452,12,15,14,null,1,null
10237672,15,13,2,null,12,null
10237846,15,12,2,null,7,null
10237894,13,15,2,null,10,null
10237936,5,15,13,null,5,null
10238210,1,14,4,null,1,null
10238376,4,7,1,null,5,null
10238506,15,13,6,null,15,null
10238836,13,15,9,null,1,null
10238902,15,13,11,null,8,null
10239019,11,11,1,null,15,null
10239198,13,13,11,null,1,null
10239298,14,12,4,null,5,null
10239389,15,11,1,null,1,null
10239511,15,14,15,null,10,null
10239563,2,11,10,null,10,null
10239852,11,11,3,null,4,null
10239890,15,11,15,null,14,null
10240270,15,13,1,null,13,null
10240295,15,3,7,null,14,null
10240437,5,2,14,null,15,null
10240726,10,10,14,null,3,null
10240964,7,9,9,null,12,null
10240982,10,9,12,null,13,null
10241454,14,10,12,null,6,null
10241510,3,9,9,null,7,null
10241969,14,14,6,null,1,null
10242070,11,14,15,null,12,null
10242350,7,14,5,null,15,null
10242516,15,4,14,null,12,null
10242521,12,2,12,null,12,null
10243177,1,12,13,null,5,null
10243200,14,12,12,null,13,null
10243255,12,3,12,null,14,null
10243588,2,4,11,null,7,null
10243748,4,2,14,null,4,null
10244078,5,3,8,null,13,null
10244493,7,1,1,null,1,null
10245350,2,2,15,null,11,null
10245382,5,12,12,null,13,null
10245395,9,13,13,null,14,null
10245424,10,11,14,null,3,null
10245566,13,2,13,null,1,null
10245845,2,7,12,null,14,null
10245951,11,13,5,null,12,null
10246144,7,2,14,null,12,null
10246331,3,14,5,null,3,null
10246661,15,13,11,null,1,null
10246675,5,3,14,null,13,null
10246689,10,15,15,null,12,null
10246733,7,14,13,null,8,null
10246754,15,1,13,null,14,null
10246862,5,12,11,null,3,null
10246902,1,13,14,null,1,null
10247097,15,11,10,null,12,null
10247299,14,9,14,null,5,null
10247663,15,6,2,null,5,null
10248254,9,9,8,null,15,null
10248416,13,12,14,null,13,null
10248689,12,15,15,null,15,null
10248870,3,2,15,null,6,null
10249498,12,14,15,null,1,null
10249518,10,13,9,null,15,null
10250298,13,8,13,null,6,null
10250809,9,9,3,null,9,null
10250984,4,4,12,null,5,null
10251074,14,2,9,null,12,null
10251140,15,11,11,null,15,null
10251406,15,2,9,null,6,null
10251442,14,3,15,null,14,null
10251447,8,13,12,null,13,null
10251610,14,15,12,null,11,null
10251888,5,6,4,null,14,null
10252023,13,2,15,null,4,null
10252313,10,13,14,null,2,null
10252367,3,1,1,null,14,null
10252371,13,2,13,null,14,null
10252399,15,14,9,null,14,null
10252552,4,2,6,null,13,null
10252564,14,1,4,null,15,null
10252593,15,2,15,null,12,null
10252611,3,7,12,null,4,null
10252909,15,15,2,null,14,null
10253068,13,13,2,null,11,null
10253226,11,9,10,null,12,null
10253512,3,12,9,null,11,null
10253552,3,5,2,null,15,null
10253743,1,15,13,null,2,null
10253811,11,2,4,null,14,null
10253868,12,3,13,null,13,null
10253950,14,3,12,null,6,null
10254105,4,12,6,null,10,null
10254241,15,2,14,null,3,null
10254247,8,5,13,null,2,null
10254309,5,4,1,null,5,null
10254363,6,11,15,null,7,null
10254546,10,1,1,null,8,null
10254827,8,6,15,null,10,null
10254895,8,13,13,null,9,null
10254900,4,14,15,null,1,null
10254970,3,3,5,null,14,null
10254987,12,12,2,null,5,null
10255242,15,1,14,null,14,null
10255280,11,13,2,null,13,null
10255644,3,13,12,null,10,null
10255675,11,3,10,null,3,null
10255956,12,12,1,null,15,null
10256380,7,10,14,null,5,null
10256431,15,5,2,null,1,null
10256470,15,12,14,null,3,null
10256725,8,13,2,null,2,null
10256790,2,12,2,null,14,null
10256918,12,5,11,null,14,null
10257945,4,14,14,null,12,null
10258155,14,2,9,null,5,null
10258235,2,12,4,null,2,null
10258371,12,11,2,null,13,null
10258493,8,15,2,null,1,null
10258828,5,2,1,null,12,null
10258933,2,3,15,null,12,null
10259099,7,1,2,null,6,null
10259184,15,9,14,null,5,null
10259205,6,10,14,null,12,null
10259380,11,2,1,null,1,null
10259469,11,1,14,null,11,null
10259515,8,1,12,null,14,null
10259726,3,12,15,null,4,null
10259790,5,12,11,null,15,null
10259890,9,11,13,null,9,null
10259907,4,5,13,null,11,null
10259920,9,4,12,null,1,null
10259977,4,3,3,null,15,null
10260131,7,1,14,null,7,null
10260259,8,13,14,null,15,null
